,Topic,Count,Name,Representation
23,22,112,22_national_association_associations_members,"['national', 'association', 'associations', 'members', 'ski', 'sector', 'organisations', 'the', 'society', 'and']"
24,23,110,23_letterman_remodeling_home_show,"['letterman', 'remodeling', 'home', 'show', 'construction', 'building', 'retrieved', 'late', 'homes', 'his']"
25,24,106,24_lawn_tree_landscape_landscaping,"['lawn', 'tree', 'landscape', 'landscaping', 'garden', 'removal', 'care', 'services', 'our', 'plants']"
26,25,102,25_insurance_coverage_policy_auto,"['insurance', 'coverage', 'policy', 'auto', 'car', 'quotes', 'business', 'agency', 'your', 'cover']"
27,26,101,26_homes_estate_sale_real,"['homes', 'estate', 'sale', 'real', 'home', 'listings', 'naperville', 'illinois', 'mls', 'search']"
28,27,100,27_car_rental_hire_airport,"['car', 'rental', 'hire', 'airport', 'cars', 'rentalcars24hcom', 'vehicle', 'hertz', 'rent', 'prices']"
29,28,93,28_embroidery_sewing_needles_stitch,"['embroidery', 'sewing', 'needles', 'stitch', 'quilting', 'yarn', 'kit', 'crochet', 'quilt', 'knitting']"
30,29,92,29_photography_wedding_photo_photographer,"['photography', 'wedding', 'photo', 'photographer', 'photographers', 'eczema', 'booth', 'images', 'photos', 'portraits']"
31,30,91,30_jacket_fabric_adidas_fit,"['jacket', 'fabric', 'adidas', 'fit', 'pockets', 'waterproof', 'warm', 'layer', 'jackets', 'insulation']"
32,31,89,31_watch_watches_rolex_dial,"['watch', 'watches', 'rolex', 'dial', 'replica', 'lyrics', 'quartz', 'steel', 'bezel', 'movement']"
33,32,88,32_hair_salsify_customer_shampoo,"['hair', 'salsify', 'customer', 'shampoo', 'conditioner', 'platform', 'oil', 'agreement', 'scalp', 'or']"
34,33,85,33_massage_massages_erotic_body,"['massage', 'massages', 'erotic', 'body', 'escorts', 'escort', 'broomfleet', 'masseuses', 'br', 'couples']"
35,34,84,34_puppies_puppy_dog_dogs,"['puppies', 'puppy', 'dog', 'dogs', 'pups', 'breeder', 'akc', 'she', 'breed', 'litter']"
36,35,83,35_armani_giorgio_sunglasses_frames,"['armani', 'giorgio', 'sunglasses', 'frames', 'lenses', 'clothbuy', 'authenticity', 'ships', 'authentic', 'originally']"
37,36,83,36_sex_anal_toy_vibrator,"['sex', 'anal', 'toy', 'vibrator', 'pleasure', 'silicone', 'butt', 'toys', 'her', 'cheesecake']"
38,37,81,37_coffee_espresso_cups_cup,"['coffee', 'espresso', 'cups', 'cup', 'maker', 'mug', 'radar', 'barista', 'mugs', 'machine']"
39,38,81,38_protein_whey_muscle_shakeology,"['protein', 'whey', 'muscle', 'shakeology', 'amino', 'creatine', 'energy', 'vitasprings', 'supplement', 'nutrition']"
40,39,79,39_software_data_mlm_pc,"['software', 'data', 'mlm', 'pc', 'business', 'lan', 'services', 'cloud', 'solutions', 'erp']"
41,40,77,40_dog_dogs_food_ingredients,"['dog', 'dogs', 'food', 'ingredients', 'chicken', 'nutriberries', 'vitamin', 'essential', 'crude', 'protein']"
